,Province/State,Country/Region,Lat,Long,Date,Confirmed
43700,St Martin,France,18.0708,-63.0501,7/7/20,37
43701,Wallis and Futuna,France,-14.2938,-178.1165,7/7/20,0
43702,,France,46.2276,2.2137,7/7/20,72363
43952,French Guiana,France,3.9339,-53.1258,7/8/20,2349
43953,French Polynesia,France,-17.6797,149.4068,7/8/20,60
43954,Guadeloupe,France,16.265,-61.551,7/8/20,157
43955,Martinique,France,14.6415,-61.0242,7/8/20,98
43956,Mayotte,France,-12.8275,45.166244,7/8/20,2446
43957,New Caledonia,France,-20.904305,165.618042,7/8/20,21
43958,Reunion,France,-21.1151,55.5364,7/8/20,472
43959,Saint Barthelemy,France,17.9,-62.8333,7/8/20,6
43960,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/8/20,1
43961,St Martin,France,18.0708,-63.0501,7/8/20,37
43962,Wallis and Futuna,France,-14.2938,-178.1165,7/8/20,0
43963,,France,46.2276,2.2137,7/8/20,72133
44213,French Guiana,France,3.9339,-53.1258,7/9/20,2555
44214,French Polynesia,France,-17.6797,149.4068,7/9/20,60
44215,Guadeloupe,France,16.265,-61.551,7/9/20,157
44216,Martinique,France,14.6415,-61.0242,7/9/20,98
44217,Mayotte,France,-12.8275,45.166244,7/9/20,2480
44218,New Caledonia,France,-20.904305,165.618042,7/9/20,21
44219,Reunion,France,-21.1151,55.5364,7/9/20,472
44220,Saint Barthelemy,France,17.9,-62.8333,7/9/20,6
44221,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/9/20,1
44222,St Martin,France,18.0708,-63.0501,7/9/20,37
44223,Wallis and Futuna,France,-14.2938,-178.1165,7/9/20,0
44224,,France,46.2276,2.2137,7/9/20,72408
44474,French Guiana,France,3.9339,-53.1258,7/10/20,2785
44475,French Polynesia,France,-17.6797,149.4068,7/10/20,60
44476,Guadeloupe,France,16.265,-61.551,7/10/20,157
44477,Martinique,France,14.6415,-61.0242,7/10/20,98
44478,Mayotte,France,-12.8275,45.166244,7/10/20,2480
44479,New Caledonia,France,-20.904305,165.618042,7/10/20,21
44480,Reunion,France,-21.1151,55.5364,7/10/20,472
44481,Saint Barthelemy,France,17.9,-62.8333,7/10/20,6
44482,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/10/20,1
44483,St Martin,France,18.0708,-63.0501,7/10/20,37
44484,Wallis and Futuna,France,-14.2938,-178.1165,7/10/20,0
44485,,France,46.2276,2.2137,7/10/20,72396
44735,French Guiana,France,3.9339,-53.1258,7/11/20,2981
44736,French Polynesia,France,-17.6797,149.4068,7/11/20,60
44737,Guadeloupe,France,16.265,-61.551,7/11/20,157
44738,Martinique,France,14.6415,-61.0242,7/11/20,98
44739,Mayotte,France,-12.8275,45.166244,7/11/20,2480
44740,New Caledonia,France,-20.904305,165.618042,7/11/20,21
44741,Reunion,France,-21.1151,55.5364,7/11/20,472
44742,Saint Barthelemy,France,17.9,-62.8333,7/11/20,6
44743,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/11/20,1
44744,St Martin,France,18.0708,-63.0501,7/11/20,37
44745,Wallis and Futuna,France,-14.2938,-178.1165,7/11/20,0
44746,,France,46.2276,2.2137,7/11/20,72200
44996,French Guiana,France,3.9339,-53.1258,7/12/20,2981
44997,French Polynesia,France,-17.6797,149.4068,7/12/20,60
44998,Guadeloupe,France,16.265,-61.551,7/12/20,157
44999,Martinique,France,14.6415,-61.0242,7/12/20,98
45000,Mayotte,France,-12.8275,45.166244,7/12/20,2480
45001,New Caledonia,France,-20.904305,165.618042,7/12/20,21
45002,Reunion,France,-21.1151,55.5364,7/12/20,472
45003,Saint Barthelemy,France,17.9,-62.8333,7/12/20,6
45004,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/12/20,1
45005,St Martin,France,18.0708,-63.0501,7/12/20,37
45006,Wallis and Futuna,France,-14.2938,-178.1165,7/12/20,0
45007,,France,46.2276,2.2137,7/12/20,72200
45257,French Guiana,France,3.9339,-53.1258,7/13/20,3210
45258,French Polynesia,France,-17.6797,149.4068,7/13/20,60
45259,Guadeloupe,France,16.265,-61.551,7/13/20,157
45260,Martinique,France,14.6415,-61.0242,7/13/20,98
45261,Mayotte,France,-12.8275,45.166244,7/13/20,2480
45262,New Caledonia,France,-20.904305,165.618042,7/13/20,21
45263,Reunion,France,-21.1151,55.5364,7/13/20,472
45264,Saint Barthelemy,France,17.9,-62.8333,7/13/20,6
45265,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/13/20,1
45266,St Martin,France,18.0708,-63.0501,7/13/20,37
45267,Wallis and Futuna,France,-14.2938,-178.1165,7/13/20,0
45268,,France,46.2276,2.2137,7/13/20,72180
45518,French Guiana,France,3.9339,-53.1258,7/14/20,3472
45519,French Polynesia,France,-17.6797,149.4068,7/14/20,60
45520,Guadeloupe,France,16.265,-61.551,7/14/20,157
45521,Martinique,France,14.6415,-61.0242,7/14/20,98
45522,Mayotte,France,-12.8275,45.166244,7/14/20,2480
45523,New Caledonia,France,-20.904305,165.618042,7/14/20,21
45524,Reunion,France,-21.1151,55.5364,7/14/20,472
45525,Saint Barthelemy,France,17.9,-62.8333,7/14/20,6
45526,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/14/20,1
45527,St Martin,France,18.0708,-63.0501,7/14/20,37
45528,Wallis and Futuna,France,-14.2938,-178.1165,7/14/20,0
45529,,France,46.2276,2.2137,7/14/20,71918
45779,French Guiana,France,3.9339,-53.1258,7/15/20,3738
45780,French Polynesia,France,-17.6797,149.4068,7/15/20,60
45781,Guadeloupe,France,16.265,-61.551,7/15/20,157
45782,Martinique,France,14.6415,-61.0242,7/15/20,98
45783,Mayotte,France,-12.8275,45.166244,7/15/20,2581
45784,New Caledonia,France,-20.904305,165.618042,7/15/20,21
45785,Reunion,France,-21.1151,55.5364,7/15/20,472
45786,Saint Barthelemy,France,17.9,-62.8333,7/15/20,6
45787,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/15/20,1
45788,St Martin,France,18.0708,-63.0501,7/15/20,37
45789,Wallis and Futuna,France,-14.2938,-178.1165,7/15/20,0
45790,,France,46.2276,2.2137,7/15/20,71774
46040,French Guiana,France,3.9339,-53.1258,7/16/20,3818
46041,French Polynesia,France,-17.6797,149.4068,7/16/20,60
46042,Guadeloupe,France,16.265,-61.551,7/16/20,157
46043,Martinique,France,14.6415,-61.0242,7/16/20,98
46044,Mayotte,France,-12.8275,45.166244,7/16/20,2581
46045,New Caledonia,France,-20.904305,165.618042,7/16/20,21
46046,Reunion,France,-21.1151,55.5364,7/16/20,472
46047,Saint Barthelemy,France,17.9,-62.8333,7/16/20,6
46048,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/16/20,1
46049,St Martin,France,18.0708,-63.0501,7/16/20,37
46050,Wallis and Futuna,France,-14.2938,-178.1165,7/16/20,0
46051,,France,46.2276,2.2137,7/16/20,71910
46301,French Guiana,France,3.9339,-53.1258,7/17/20,3932
46302,French Polynesia,France,-17.6797,149.4068,7/17/20,60
46303,Guadeloupe,France,16.265,-61.551,7/17/20,172
46304,Martinique,France,14.6415,-61.0242,7/17/20,98
46305,Mayotte,France,-12.8275,45.166244,7/17/20,2591
46306,New Caledonia,France,-20.904305,165.618042,7/17/20,21
46307,Reunion,France,-21.1151,55.5364,7/17/20,472
46308,Saint Barthelemy,France,17.9,-62.8333,7/17/20,6
46309,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/17/20,1
46310,St Martin,France,18.0708,-63.0501,7/17/20,39
46311,Wallis and Futuna,France,-14.2938,-178.1165,7/17/20,0
46312,,France,46.2276,2.2137,7/17/20,71979
46562,French Guiana,France,3.9339,-53.1258,7/18/20,4272
46563,French Polynesia,France,-17.6797,149.4068,7/18/20,60
46564,Guadeloupe,France,16.265,-61.551,7/18/20,172
46565,Martinique,France,14.6415,-61.0242,7/18/20,98
46566,Mayotte,France,-12.8275,45.166244,7/18/20,2591
46567,New Caledonia,France,-20.904305,165.618042,7/18/20,21
46568,Reunion,France,-21.1151,55.5364,7/18/20,472
46569,Saint Barthelemy,France,17.9,-62.8333,7/18/20,6
46570,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/18/20,1
46571,St Martin,France,18.0708,-63.0501,7/18/20,39
46572,Wallis and Futuna,France,-14.2938,-178.1165,7/18/20,0
46573,,France,46.2276,2.2137,7/18/20,71639
46823,French Guiana,France,3.9339,-53.1258,7/19/20,4272
46824,French Polynesia,France,-17.6797,149.4068,7/19/20,60
46825,Guadeloupe,France,16.265,-61.551,7/19/20,172
46826,Martinique,France,14.6415,-61.0242,7/19/20,98
46827,Mayotte,France,-12.8275,45.166244,7/19/20,2591
46828,New Caledonia,France,-20.904305,165.618042,7/19/20,21
46829,Reunion,France,-21.1151,55.5364,7/19/20,472
46830,Saint Barthelemy,France,17.9,-62.8333,7/19/20,6
46831,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/19/20,1
46832,St Martin,France,18.0708,-63.0501,7/19/20,39
46833,Wallis and Futuna,France,-14.2938,-178.1165,7/19/20,0
46834,,France,46.2276,2.2137,7/19/20,71639
47084,French Guiana,France,3.9339,-53.1258,7/20/20,4714
47085,French Polynesia,France,-17.6797,149.4068,7/20/20,60
47086,Guadeloupe,France,16.265,-61.551,7/20/20,172
47087,Martinique,France,14.6415,-61.0242,7/20/20,98
47088,Mayotte,France,-12.8275,45.166244,7/20/20,2591
47089,New Caledonia,France,-20.904305,165.618042,7/20/20,21
47090,Reunion,France,-21.1151,55.5364,7/20/20,472
47091,Saint Barthelemy,France,17.9,-62.8333,7/20/20,6
47092,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/20/20,1
47093,St Martin,France,18.0708,-63.0501,7/20/20,39
47094,Wallis and Futuna,France,-14.2938,-178.1165,7/20/20,0
47095,,France,46.2276,2.2137,7/20/20,71494
47345,French Guiana,France,3.9339,-53.1258,7/21/20,4996
47346,French Polynesia,France,-17.6797,149.4068,7/21/20,60
47347,Guadeloupe,France,16.265,-61.551,7/21/20,172
47348,Martinique,France,14.6415,-61.0242,7/21/20,98
47349,Mayotte,France,-12.8275,45.166244,7/21/20,2614
47350,New Caledonia,France,-20.904305,165.618042,7/21/20,21
47351,Reunion,France,-21.1151,55.5364,7/21/20,472
47352,Saint Barthelemy,France,17.9,-62.8333,7/21/20,6
47353,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/21/20,1
47354,St Martin,France,18.0708,-63.0501,7/21/20,39
47355,Wallis and Futuna,France,-14.2938,-178.1165,7/21/20,0
47356,,France,46.2276,2.2137,7/21/20,71382
47606,French Guiana,France,3.9339,-53.1258,7/22/20,5277
47607,French Polynesia,France,-17.6797,149.4068,7/22/20,60
47608,Guadeloupe,France,16.265,-61.551,7/22/20,172
47609,Martinique,France,14.6415,-61.0242,7/22/20,98
47610,Mayotte,France,-12.8275,45.166244,7/22/20,2614
47611,New Caledonia,France,-20.904305,165.618042,7/22/20,21
47612,Reunion,France,-21.1151,55.5364,7/22/20,558
47613,Saint Barthelemy,France,17.9,-62.8333,7/22/20,6
47614,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/22/20,1
47615,St Martin,France,18.0708,-63.0501,7/22/20,39
47616,Wallis and Futuna,France,-14.2938,-178.1165,7/22/20,0
47617,,France,46.2276,2.2137,7/22/20,71238
47867,French Guiana,France,3.9339,-53.1258,7/23/20,5376
47868,French Polynesia,France,-17.6797,149.4068,7/23/20,60
47869,Guadeloupe,France,16.265,-61.551,7/23/20,172
47870,Martinique,France,14.6415,-61.0242,7/23/20,98
47871,Mayotte,France,-12.8275,45.166244,7/23/20,2650
47872,New Caledonia,France,-20.904305,165.618042,7/23/20,22
47873,Reunion,France,-21.1151,55.5364,7/23/20,558
47874,Saint Barthelemy,France,17.9,-62.8333,7/23/20,6
47875,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/23/20,1
47876,St Martin,France,18.0708,-63.0501,7/23/20,39
47877,Wallis and Futuna,France,-14.2938,-178.1165,7/23/20,0
47878,,France,46.2276,2.2137,7/23/20,71618
48128,French Guiana,France,3.9339,-53.1258,7/24/20,5522
48129,French Polynesia,France,-17.6797,149.4068,7/24/20,60
48130,Guadeloupe,France,16.265,-61.551,7/24/20,176
48131,Martinique,France,14.6415,-61.0242,7/24/20,98
48132,Mayotte,France,-12.8275,45.166244,7/24/20,2650
48133,New Caledonia,France,-20.904305,165.618042,7/24/20,22
48134,Reunion,France,-21.1151,55.5364,7/24/20,558
48135,Saint Barthelemy,France,17.9,-62.8333,7/24/20,6
48136,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/24/20,1
48137,St Martin,France,18.0708,-63.0501,7/24/20,39
48138,Wallis and Futuna,France,-14.2938,-178.1165,7/24/20,0
48139,,France,46.2276,2.2137,7/24/20,71811
48389,French Guiana,France,3.9339,-53.1258,7/25/20,5767
48390,French Polynesia,France,-17.6797,149.4068,7/25/20,60
48391,Guadeloupe,France,16.265,-61.551,7/25/20,176
48392,Martinique,France,14.6415,-61.0242,7/25/20,98
48393,Mayotte,France,-12.8275,45.166244,7/25/20,2650
48394,New Caledonia,France,-20.904305,165.618042,7/25/20,22
48395,Reunion,France,-21.1151,55.5364,7/25/20,558
48396,Saint Barthelemy,France,17.9,-62.8333,7/25/20,6
48397,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/25/20,1
48398,St Martin,France,18.0708,-63.0501,7/25/20,41
48399,Wallis and Futuna,France,-14.2938,-178.1165,7/25/20,0
48400,,France,46.2276,2.2137,7/25/20,71566
48650,French Guiana,France,3.9339,-53.1258,7/26/20,5767
48651,French Polynesia,France,-17.6797,149.4068,7/26/20,60
48652,Guadeloupe,France,16.265,-61.551,7/26/20,176
48653,Martinique,France,14.6415,-61.0242,7/26/20,98
48654,Mayotte,France,-12.8275,45.166244,7/26/20,2650
48655,New Caledonia,France,-20.904305,165.618042,7/26/20,22
48656,Reunion,France,-21.1151,55.5364,7/26/20,558
48657,Saint Barthelemy,France,17.9,-62.8333,7/26/20,6
48658,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/26/20,1
48659,St Martin,France,18.0708,-63.0501,7/26/20,41
48660,Wallis and Futuna,France,-14.2938,-178.1165,7/26/20,0
48661,,France,46.2276,2.2137,7/26/20,71566
48911,French Guiana,France,3.9339,-53.1258,7/27/20,6047
48912,French Polynesia,France,-17.6797,149.4068,7/27/20,60
48913,Guadeloupe,France,16.265,-61.551,7/27/20,176
48914,Martinique,France,14.6415,-61.0242,7/27/20,98
48915,Mayotte,France,-12.8275,45.166244,7/27/20,2672
48916,New Caledonia,France,-20.904305,165.618042,7/27/20,22
48917,Reunion,France,-21.1151,55.5364,7/27/20,592
48918,Saint Barthelemy,France,17.9,-62.8333,7/27/20,6
48919,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/27/20,1
48920,St Martin,France,18.0708,-63.0501,7/27/20,41
48921,Wallis and Futuna,France,-14.2938,-178.1165,7/27/20,0
48922,,France,46.2276,2.2137,7/27/20,71497
49172,French Guiana,France,3.9339,-53.1258,7/28/20,6106
49173,French Polynesia,France,-17.6797,149.4068,7/28/20,60
49174,Guadeloupe,France,16.265,-61.551,7/28/20,176
49175,Martinique,France,14.6415,-61.0242,7/28/20,98
49176,Mayotte,France,-12.8275,45.166244,7/28/20,2672
49177,New Caledonia,France,-20.904305,165.618042,7/28/20,22
49178,Reunion,France,-21.1151,55.5364,7/28/20,592
49179,Saint Barthelemy,France,17.9,-62.8333,7/28/20,6
49180,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/28/20,1
49181,St Martin,France,18.0708,-63.0501,7/28/20,41
49182,Wallis and Futuna,France,-14.2938,-178.1165,7/28/20,0
49183,,France,46.2276,2.2137,7/28/20,71667
49433,French Guiana,France,3.9339,-53.1258,7/29/20,6176
49434,French Polynesia,France,-17.6797,149.4068,7/29/20,62
49435,Guadeloupe,France,16.265,-61.551,7/29/20,176
49436,Martinique,France,14.6415,-61.0242,7/29/20,98
49437,Mayotte,France,-12.8275,45.166244,7/29/20,2672
49438,New Caledonia,France,-20.904305,165.618042,7/29/20,22
49439,Reunion,France,-21.1151,55.5364,7/29/20,592
49440,Saint Barthelemy,France,17.9,-62.8333,7/29/20,6
49441,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/29/20,1
49442,St Martin,France,18.0708,-63.0501,7/29/20,41
49443,Wallis and Futuna,France,-14.2938,-178.1165,7/29/20,0
49444,,France,46.2276,2.2137,7/29/20,71597
49694,French Guiana,France,3.9339,-53.1258,7/30/20,6270
49695,French Polynesia,France,-17.6797,149.4068,7/30/20,62
49696,Guadeloupe,France,16.265,-61.551,7/30/20,176
49697,Martinique,France,14.6415,-61.0242,7/30/20,98
49698,Mayotte,France,-12.8275,45.166244,7/30/20,2721
49699,New Caledonia,France,-20.904305,165.618042,7/30/20,22
49700,Reunion,France,-21.1151,55.5364,7/30/20,592
49701,Saint Barthelemy,France,17.9,-62.8333,7/30/20,6
49702,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/30/20,1
49703,St Martin,France,18.0708,-63.0501,7/30/20,41
49704,Wallis and Futuna,France,-14.2938,-178.1165,7/30/20,0
49705,,France,46.2276,2.2137,7/30/20,71643
49955,French Guiana,France,3.9339,-53.1258,7/31/20,6386
49956,French Polynesia,France,-17.6797,149.4068,7/31/20,62
49957,Guadeloupe,France,16.265,-61.551,7/31/20,179
49958,Martinique,France,14.6415,-61.0242,7/31/20,98
49959,Mayotte,France,-12.8275,45.166244,7/31/20,2721
49960,New Caledonia,France,-20.904305,165.618042,7/31/20,22
49961,Reunion,France,-21.1151,55.5364,7/31/20,592
49962,Saint Barthelemy,France,17.9,-62.8333,7/31/20,6
49963,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/31/20,1
49964,St Martin,France,18.0708,-63.0501,7/31/20,41
49965,Wallis and Futuna,France,-14.2938,-178.1165,7/31/20,0
49966,,France,46.2276,2.2137,7/31/20,71656
50216,French Guiana,France,3.9339,-53.1258,8/1/20,6531
50217,French Polynesia,France,-17.6797,149.4068,8/1/20,62
50218,Guadeloupe,France,16.265,-61.551,8/1/20,179
50219,Martinique,France,14.6415,-61.0242,8/1/20,98
50220,Mayotte,France,-12.8275,45.166244,8/1/20,2721
50221,New Caledonia,France,-20.904305,165.618042,8/1/20,22
50222,Reunion,France,-21.1151,55.5364,8/1/20,592
50223,Saint Barthelemy,France,17.9,-62.8333,8/1/20,6
50224,Saint Pierre and Miquelon,France,46.8852,-56.3159,8/1/20,1
50225,St Martin,France,18.0708,-63.0501,8/1/20,41
50226,Wallis and Futuna,France,-14.2938,-178.1165,8/1/20,0
50227,,France,46.2276,2.2137,8/1/20,71511
50477,French Guiana,France,3.9339,-53.1258,8/2/20,6531
50478,French Polynesia,France,-17.6797,149.4068,8/2/20,62
50479,Guadeloupe,France,16.265,-61.551,8/2/20,179
50480,Martinique,France,14.6415,-61.0242,8/2/20,98
50481,Mayotte,France,-12.8275,45.166244,8/2/20,2721
50482,New Caledonia,France,-20.904305,165.618042,8/2/20,22
50483,Reunion,France,-21.1151,55.5364,8/2/20,592
50484,Saint Barthelemy,France,17.9,-62.8333,8/2/20,6
50485,Saint Pierre and Miquelon,France,46.8852,-56.3159,8/2/20,1
50486,St Martin,France,18.0708,-63.0501,8/2/20,41
50487,Wallis and Futuna,France,-14.2938,-178.1165,8/2/20,0
50488,,France,46.2276,2.2137,8/2/20,71511
50738,French Guiana,France,3.9339,-53.1258,8/3/20,6767
50739,French Polynesia,France,-17.6797,149.4068,8/3/20,62
50740,Guadeloupe,France,16.265,-61.551,8/3/20,179
50741,Martinique,France,14.6415,-61.0242,8/3/20,98
50742,Mayotte,France,-12.8275,45.166244,8/3/20,2738
50743,New Caledonia,France,-20.904305,165.618042,8/3/20,22
50744,Reunion,France,-21.1151,55.5364,8/3/20,592
50745,Saint Barthelemy,France,17.9,-62.8333,8/3/20,6
50746,Saint Pierre and Miquelon,France,46.8852,-56.3159,8/3/20,1
50747,St Martin,France,18.0708,-63.0501,8/3/20,41
50748,Wallis and Futuna,France,-14.2938,-178.1165,8/3/20,0
50749,,France,46.2276,2.2137,8/3/20,71258
50999,French Guiana,France,3.9339,-53.1258,8/4/20,6873
51000,French Polynesia,France,-17.6797,149.4068,8/4/20,62
51001,Guadeloupe,France,16.265,-61.551,8/4/20,179
51002,Martinique,France,14.6415,-61.0242,8/4/20,98
51003,Mayotte,France,-12.8275,45.166244,8/4/20,2738
51004,New Caledonia,France,-20.904305,165.618042,8/4/20,22
51005,Reunion,France,-21.1151,55.5364,8/4/20,592
51006,Saint Barthelemy,France,17.9,-62.8333,8/4/20,6
51007,Saint Pierre and Miquelon,France,46.8852,-56.3159,8/4/20,1
51008,St Martin,France,18.0708,-63.0501,8/4/20,41
51009,Wallis and Futuna,France,-14.2938,-178.1165,8/4/20,0
51010,,France,46.2276,2.2137,8/4/20,71152
51260,French Guiana,France,3.9339,-53.1258,8/5/20,7075
51261,French Polynesia,France,-17.6797,149.4068,8/5/20,62
51262,Guadeloupe,France,16.265,-61.551,8/5/20,179
51263,Martinique,France,14.6415,-61.0242,8/5/20,98
51264,Mayotte,France,-12.8275,45.166244,8/5/20,2738
51265,New Caledonia,France,-20.904305,165.618042,8/5/20,22
51266,Reunion,France,-21.1151,55.5364,8/5/20,592
51267,Saint Barthelemy,France,17.9,-62.8333,8/5/20,6
51268,Saint Pierre and Miquelon,France,46.8852,-56.3159,8/5/20,1
51269,St Martin,France,18.0708,-63.0501,8/5/20,41
51270,Wallis and Futuna,France,-14.2938,-178.1165,8/5/20,0
51271,,France,46.2276,2.2137,8/5/20,71484
51521,French Guiana,France,3.9339,-53.1258,8/6/20,7240
51522,French Polynesia,France,-17.6797,149.4068,8/6/20,62
51523,Guadeloupe,France,16.265,-61.551,8/6/20,179
51524,Martinique,France,14.6415,-61.0242,8/6/20,98
51525,Mayotte,France,-12.8275,45.166244,8/6/20,2738
51526,New Caledonia,France,-20.904305,165.618042,8/6/20,22
51527,Reunion,France,-21.1151,55.5364,8/6/20,592
51528,Saint Barthelemy,France,17.9,-62.8333,8/6/20,6
51529,Saint Pierre and Miquelon,France,46.8852,-56.3159,8/6/20,1
51530,St Martin,France,18.0708,-63.0501,8/6/20,41
51531,Wallis and Futuna,France,-14.2938,-178.1165,8/6/20,0
51532,,France,46.2276,2.2137,8/6/20,71613
51782,French Guiana,France,3.9339,-53.1258,8/7/20,7320
51783,French Polynesia,France,-17.6797,149.4068,8/7/20,62
51784,Guadeloupe,France,16.265,-61.551,8/7/20,186
51785,Martinique,France,14.6415,-61.0242,8/7/20,98
51786,Mayotte,France,-12.8275,45.166244,8/7/20,2835
51787,New Caledonia,France,-20.904305,165.618042,8/7/20,22
51788,Reunion,France,-21.1151,55.5364,8/7/20,631
51789,Saint Barthelemy,France,17.9,-62.8333,8/7/20,6
51790,Saint Pierre and Miquelon,France,46.8852,-56.3159,8/7/20,1
51791,St Martin,France,18.0708,-63.0501,8/7/20,41
51792,Wallis and Futuna,France,-14.2938,-178.1165,8/7/20,0
51793,,France,46.2276,2.2137,8/7/20,71766
52043,French Guiana,France,3.9339,-53.1258,8/8/20,7501
52044,French Polynesia,France,-17.6797,149.4068,8/8/20,62
52045,Guadeloupe,France,16.265,-61.551,8/8/20,186
52046,Martinique,France,14.6415,-61.0242,8/8/20,98
52047,Mayotte,France,-12.8275,45.166244,8/8/20,2835
